Customer_ID,Age,Gender,Income,Employment_Status,Credit_Score,City,State,Customer_Segment
C03112,55,Male,37800,Part-Time,752,Aurora,Arizona,Low Risk
C03113,60,Male,87600,Full-Time,743,San Diego,New York,Medium Risk
C03114,48,Female,39500,Full-Time,588,Mesa,Texas,Very High Risk
C03115,67,Male,33700,Self-Employed,726,Aurora,Georgia,Medium Risk
C03116,59,Female,150500,Full-Time,715,Jacksonville,New York,Medium Risk
C03117,26,Male,31400,Full-Time,753,Orlando,Florida,Low Risk
C03118,29,Male,55500,Self-Employed,703,Miami,California,Medium Risk
C03119,40,Female,63300,Full-Time,797,Augusta,Virginia,Low Risk
C03120,21,Male,117200,Full-Time,681,Fresno,Virginia,Medium Risk
C03121,28,Female,28000,Self-Employed,670,Buffalo,Virginia,High Risk
C03122,43,Female,78400,Unemployed,617,New York,Florida,High Risk
C03123,23,Female,43500,Self-Employed,620,Austin,Arizona,High Risk
C03124,24,Female,86200,Full-Time,613,Tempe,Illinois,High Risk
C03125,45,Female,43200,Full-Time,706,New York,New York,Medium Risk
C03126,67,Male,131900,Full-Time,670,Savannah,Georgia,High Risk
C03127,58,Female,43300,Part-Time,715,Rochester,Arizona,Medium Risk
C03128,35,Female,22000,Full-Time,599,Phoenix,New York,Very High Risk
C03129,41,Male,45600,Self-Employed,626,Norfolk,California,High Risk
C03130,55,Female,57800,Full-Time,625,Austin,Arizona,High Risk
C03131,66,Female,105800,Full-Time,850,San Jose,Georgia,Low Risk
C03132,34,Female,36900,Self-Employed,678,Plano,California,High Risk
C03133,56,Female,37200,Self-Employed,685,Tempe,Texas,Medium Risk
C03134,32,Male,100100,Part-Time,684,Plano,Arizona,Medium Risk
C03135,37,Male,35000,Retired,806,Phoenix,Florida,Low Risk
C03136,59,Male,60000,Retired,569,Aurora,Arizona,Very High Risk
C03137,29,Male,60500,Retired,686,San Diego,Arizona,Medium Risk
C03138,55,Female,71700,Self-Employed,568,Chicago,Illinois,Very High Risk
C03139,33,Female,46400,Self-Employed,512,Los Angeles,Texas,Very High Risk
C03140,35,Male,42800,Part-Time,635,Miami,Virginia,High Risk
C03141,38,Female,75600,Full-Time,721,San Diego,Florida,Medium Risk
C03142,53,Female,43400,Full-Time,630,Houston,California,High Risk
C03143,26,Female,35200,Full-Time,720,Orlando,Illinois,Medium Risk
C03144,47,Female,112900,Full-Time,698,Rochester,California,Medium Risk
C03145,43,Female,81000,Full-Time,680,Arlington,Georgia,Medium Risk
C03146,47,Male,144000,Full-Time,785,Chicago,California,Low Risk
C03147,54,Male,92500,Unemployed,645,Norfolk,Virginia,High Risk
C03148,66,Female,36700,Self-Employed,719,Los Angeles,New York,Medium Risk
C03149,58,Male,67900,Full-Time,555,Atlanta,Florida,Very High Risk
C03150,34,Female,41200,Full-Time,697,Naperville,Texas,Medium Risk
C03151,56,Female,30900,Self-Employed,671,Atlanta,Arizona,High Risk
C03152,28,Female,53200,Self-Employed,601,Augusta,New York,High Risk
C03153,55,Male,101100,Retired,720,Savannah,Virginia,Medium Risk
C03154,39,Male,73600,Retired,635,Aurora,Georgia,High Risk
C03155,50,Male,34800,Retired,820,Buffalo,Florida,Low Risk
C03156,34,Male,52300,Full-Time,507,Plano,Georgia,Very High Risk
C03157,40,Male,61000,Full-Time,709,Naperville,Virginia,Medium Risk
C03158,45,Female,30400,Self-Employed,693,Arlington,Florida,Medium Risk
C03159,60,Male,89600,Full-Time,669,Los Angeles,Florida,High Risk
C03160,44,Male,58600,Self-Employed,650,Tampa,Illinois,High Risk
C03161,34,Male,34800,Full-Time,695,Dallas,New York,Medium Risk
C03162,46,Female,33900,Self-Employed,770,Arlington,Virginia,Low Risk
C03163,58,Male,106700,Full-Time,565,Phoenix,Texas,Very High Risk
C03164,43,Male,54800,Full-Time,630,Tempe,New York,High Risk
C03165,42,Female,111100,Full-Time,611,Phoenix,Georgia,High Risk
C03166,39,Male,131900,Retired,608,Orlando,California,High Risk
C03167,66,Female,103000,Full-Time,716,Naperville,Georgia,Medium Risk
C03168,23,Female,51100,Retired,734,Augusta,Florida,Medium Risk
C03169,62,Female,22000,Self-Employed,770,Houston,California,Low Risk
C03170,39,Female,74800,Self-Employed,735,Savannah,New York,Medium Risk
C03171,29,Male,166600,Self-Employed,741,Naperville,Texas,Medium Risk
C03172,48,Male,64000,Part-Time,584,Savannah,California,Very High Risk
C03173,40,Male,26500,Full-Time,801,Los Angeles,California,Low Risk
C03174,65,Male,48000,Full-Time,674,San Jose,Arizona,High Risk
C03175,27,Male,59800,Unemployed,767,Norfolk,Virginia,Low Risk
C03176,34,Male,39700,Self-Employed,587,Augusta,Illinois,Very High Risk
C03177,29,Female,22000,Full-Time,672,Fresno,New York,High Risk
C03178,39,Female,62200,Part-Time,761,Miami,California,Low Risk
C03179,67,Male,45700,Full-Time,692,Miami,New York,Medium Risk
C03180,34,Male,144300,Full-Time,633,Miami,Texas,High Risk
C03181,58,Male,68000,Full-Time,788,Richmond,California,Low Risk
C03182,56,Male,80300,Full-Time,602,Houston,Virginia,High Risk
C03183,60,Female,61600,Full-Time,688,Aurora,Texas,Medium Risk
C03184,37,Male,67800,Full-Time,738,Tampa,Georgia,Medium Risk
C03185,50,Male,30900,Part-Time,847,Mesa,California,Low Risk
C03186,29,Female,40700,Full-Time,656,Orlando,Virginia,High Risk
C03187,53,Female,106100,Full-Time,669,Rochester,Arizona,High Risk
C03188,45,Male,71400,Full-Time,657,Naperville,Florida,High Risk
C03189,34,Female,54300,Full-Time,708,Orlando,Illinois,Medium Risk
C03190,31,Male,80900,Full-Time,734,Phoenix,Virginia,Medium Risk
C03191,55,Male,81600,Full-Time,772,Houston,Illinois,Low Risk
C03192,61,Male,159200,Full-Time,747,Tampa,Virginia,Medium Risk
C03193,34,Male,69900,Self-Employed,653,Norfolk,Illinois,High Risk
C03194,50,Female,40300,Full-Time,751,Chicago,Texas,Low Risk
C03195,61,Male,61700,Full-Time,697,Tempe,New York,Medium Risk
C03196,24,Male,85400,Full-Time,746,Jacksonville,Arizona,Medium Risk
C03197,24,Male,101700,Full-Time,750,Norfolk,Illinois,Low Risk
C03198,48,Male,31400,Self-Employed,812,Houston,Virginia,Low Risk
C03199,28,Female,72900,Full-Time,663,Arlington,Virginia,High Risk
C03200,22,Male,43400,Full-Time,649,Los Angeles,Virginia,High Risk
C03201,61,Male,50400,Full-Time,724,San Diego,Georgia,Medium Risk
C03202,66,Female,95100,Full-Time,779,San Jose,Virginia,Low Risk
C03203,42,Male,90900,Full-Time,694,Richmond,Virginia,Medium Risk
C03204,61,Male,47900,Part-Time,784,Plano,California,Low Risk
C03205,36,Male,60500,Full-Time,742,Fresno,California,Medium Risk
C03206,49,Male,51100,Full-Time,675,Miami,Florida,High Risk
C03207,50,Male,238800,Part-Time,732,Naperville,Virginia,Medium Risk
C03208,32,Male,73700,Self-Employed,657,Dallas,Texas,High Risk
C03209,55,Female,44600,Part-Time,708,Rochester,California,Medium Risk
C03210,31,Female,117800,Full-Time,610,Aurora,California,High Risk
C03211,66,Female,119700,Full-Time,685,San Jose,Arizona,Medium Risk
C03212,41,Female,145600,Full-Time,765,Miami,Florida,Low Risk
C03213,41,Male,166300,Self-Employed,748,Augusta,Florida,Medium Risk
C03214,25,Female,89400,Part-Time,737,Orlando,New York,Medium Risk
C03215,40,Male,55500,Full-Time,712,Chicago,New York,Medium Risk
C03216,57,Male,59300,Part-Time,702,Arlington,New York,Medium Risk
C03217,23,Male,57000,Part-Time,595,Mesa,California,Very High Risk
C03218,64,Male,54200,Full-Time,675,San Diego,Florida,High Risk
C03219,53,Female,113600,Unemployed,704,Richmond,Georgia,Medium Risk
C03220,29,Male,65000,Self-Employed,606,Arlington,Texas,High Risk
C03221,29,Male,100600,Full-Time,559,Austin,New York,Very High Risk
C03222,24,Male,88100,Unemployed,775,San Diego,Georgia,Low Risk
C03223,55,Male,39600,Full-Time,694,Los Angeles,Illinois,Medium Risk
C03224,37,Male,30000,Self-Employed,706,Austin,California,Medium Risk
C03225,54,Male,37300,Self-Employed,732,San Jose,Texas,Medium Risk
C03226,44,Male,53600,Full-Time,616,Dallas,California,High Risk
C03227,52,Female,69100,Full-Time,660,Irving,Georgia,High Risk
C03228,21,Male,48600,Unemployed,803,Tempe,New York,Low Risk
C03229,28,Male,89200,Full-Time,653,Naperville,Georgia,High Risk
C03230,65,Female,51300,Full-Time,670,Arlington,Georgia,High Risk
C03231,43,Female,73000,Full-Time,640,Jacksonville,Arizona,High Risk
C03232,67,Male,68500,Self-Employed,634,Richmond,California,High Risk
C03233,60,Male,141900,Retired,773,Orlando,New York,Low Risk
C03234,32,Female,41900,Full-Time,504,Norfolk,California,Very High Risk
C03235,32,Male,175600,Unemployed,656,Augusta,New York,High Risk
C03236,66,Male,49700,Full-Time,707,Richmond,Arizona,Medium Risk
C03237,67,Male,35600,Retired,817,Orlando,Virginia,Low Risk
C03238,35,Female,59000,Part-Time,605,Plano,Florida,High Risk
C03239,61,Female,250000,Full-Time,592,Fresno,Florida,Very High Risk
C03240,39,Female,97200,Full-Time,625,Plano,Arizona,High Risk
C03241,46,Male,85300,Full-Time,743,Savannah,Arizona,Medium Risk
C03242,49,Male,93000,Full-Time,699,Naperville,Arizona,Medium Risk
C03243,42,Male,46000,Self-Employed,582,Richmond,Virginia,Very High Risk
C03244,60,Female,75300,Full-Time,697,Tampa,Arizona,Medium Risk
C03245,41,Female,65100,Retired,806,Fresno,Florida,Low Risk
C03246,58,Male,146700,Part-Time,710,Fresno,Florida,Medium Risk
C03247,40,Female,61900,Part-Time,702,Phoenix,Arizona,Medium Risk
C03248,49,Male,54800,Full-Time,707,Miami,Florida,Medium Risk
C03249,24,Male,38500,Unemployed,721,Irving,Illinois,Medium Risk
C03250,27,Female,69200,Part-Time,595,Fresno,California,Very High Risk
C03251,48,Male,74200,Unemployed,673,Phoenix,Georgia,High Risk
C03252,48,Male,37900,Retired,677,Aurora,Arizona,High Risk
C03253,24,Male,79700,Full-Time,654,Miami,Florida,High Risk
C03254,42,Female,72200,Full-Time,741,Chicago,Illinois,Medium Risk
C03255,32,Female,102600,Self-Employed,642,Richmond,Arizona,High Risk
C03256,65,Female,112200,Unemployed,663,Miami,Illinois,High Risk
C03257,23,Female,67800,Part-Time,595,New York,California,Very High Risk
C03258,42,Female,40800,Full-Time,718,Houston,Virginia,Medium Risk
C03259,64,Male,44700,Part-Time,761,Miami,California,Low Risk
C03260,22,Female,143600,Full-Time,663,Tempe,New York,High Risk
C03261,44,Female,70000,Full-Time,751,Augusta,New York,Low Risk
C03262,54,Female,142600,Full-Time,679,Aurora,Virginia,High Risk
C03263,47,Female,81300,Full-Time,500,Irving,Florida,Very High Risk
C03264,61,Female,91200,Full-Time,686,Fresno,Texas,Medium Risk
C03265,21,Male,99200,Retired,677,Los Angeles,New York,High Risk
C03266,28,Male,37500,Self-Employed,698,Rochester,Texas,Medium Risk
C03267,43,Female,74600,Retired,709,Augusta,Georgia,Medium Risk
C03268,58,Female,37300,Self-Employed,639,Phoenix,New York,High Risk
C03269,26,Female,57200,Full-Time,800,Rochester,Georgia,Low Risk
C03270,42,Male,86700,Self-Employed,685,Orlando,Illinois,Medium Risk
C03271,45,Male,41000,Unemployed,675,Savannah,Illinois,High Risk
C03272,38,Female,83600,Retired,746,Buffalo,Georgia,Medium Risk
C03273,37,Female,33100,Part-Time,691,Naperville,Illinois,Medium Risk
C03274,32,Female,108700,Full-Time,850,Austin,Georgia,Low Risk
C03275,26,Male,48200,Full-Time,674,Rochester,Texas,High Risk
C03276,46,Female,40900,Full-Time,716,Savannah,Florida,Medium Risk
C03277,47,Female,34100,Retired,634,Atlanta,Georgia,High Risk
C03278,28,Female,50100,Full-Time,755,Irving,New York,Low Risk
C03279,39,Male,27500,Self-Employed,713,Fresno,New York,Medium Risk
C03280,62,Male,50800,Full-Time,665,Irving,Virginia,High Risk
C03281,21,Female,106600,Part-Time,625,Houston,Texas,High Risk
C03282,49,Male,59700,Full-Time,592,Jacksonville,Georgia,Very High Risk
C03283,65,Male,38300,Full-Time,721,Atlanta,Illinois,Medium Risk
C03284,55,Male,72000,Full-Time,586,Chicago,Virginia,Very High Risk
C03285,60,Female,69200,Part-Time,788,Richmond,Florida,Low Risk
C03286,34,Male,156800,Full-Time,595,Atlanta,New York,Very High Risk
C03287,55,Male,92800,Self-Employed,677,Tampa,Virginia,High Risk
C03288,65,Female,74600,Full-Time,624,Atlanta,Virginia,High Risk
C03289,40,Female,97700,Self-Employed,692,Mesa,Florida,Medium Risk
C03290,33,Male,61200,Full-Time,692,Arlington,Florida,Medium Risk
C03291,58,Male,62800,Part-Time,723,Atlanta,California,Medium Risk
C03292,66,Female,137100,Full-Time,576,San Diego,Florida,Very High Risk
C03293,28,Male,31100,Self-Employed,633,Dallas,Georgia,High Risk
C03294,63,Female,100500,Full-Time,763,Rochester,Arizona,Low Risk
C03295,40,Male,61800,Part-Time,739,San Diego,California,Medium Risk
C03296,53,Female,57000,Retired,503,Plano,Virginia,Very High Risk
C03297,46,Female,50700,Full-Time,718,Tampa,Arizona,Medium Risk
C03298,59,Female,69700,Full-Time,613,Orlando,Texas,High Risk
C03299,41,Male,63700,Self-Employed,646,San Jose,Illinois,High Risk
C03300,62,Female,53900,Part-Time,673,Dallas,California,High Risk
C03301,63,Male,47400,Full-Time,807,Richmond,Arizona,Low Risk
C03302,61,Female,27600,Full-Time,612,Austin,Florida,High Risk
C03303,29,Male,46900,Full-Time,585,San Jose,Illinois,Very High Risk
C03304,44,Female,51600,Full-Time,724,Richmond,Florida,Medium Risk
C03305,57,Male,69600,Full-Time,688,San Jose,Florida,Medium Risk
C03306,61,Female,157200,Self-Employed,781,Orlando,California,Low Risk
C03307,37,Male,49300,Full-Time,664,Savannah,Virginia,High Risk
C03308,44,Male,41000,Part-Time,781,Irving,Texas,Low Risk
C03309,41,Male,47100,Unemployed,691,San Jose,Virginia,Medium Risk
C03310,59,Male,69600,Full-Time,730,Richmond,Arizona,Medium Risk
C03311,61,Male,84700,Self-Employed,812,Savannah,Florida,Low Risk
C03312,59,Male,90200,Unemployed,677,Fresno,Georgia,High Risk
C03313,33,Female,94300,Full-Time,768,Chicago,Virginia,Low Risk
C03314,31,Male,100500,Full-Time,644,Irving,Virginia,High Risk
C03315,66,Female,57300,Retired,707,Naperville,California,Medium Risk
C03316,39,Male,163700,Retired,582,Naperville,Virginia,Very High Risk
C03317,31,Female,55400,Full-Time,652,Plano,Georgia,High Risk
C03318,33,Male,68300,Full-Time,611,Naperville,Georgia,High Risk
C03319,66,Female,116500,Full-Time,782,Phoenix,Arizona,Low Risk
C03320,65,Female,83900,Full-Time,820,Buffalo,Florida,Low Risk
C03321,21,Male,23700,Full-Time,663,San Jose,Arizona,High Risk
C03322,60,Female,65200,Part-Time,632,Norfolk,Georgia,High Risk
C03323,64,Male,95800,Unemployed,591,Tempe,Arizona,Very High Risk
C03324,39,Female,35500,Full-Time,710,Arlington,Illinois,Medium Risk
C03325,32,Male,91100,Self-Employed,645,San Jose,Texas,High Risk
C03326,28,Male,77500,Full-Time,649,Dallas,Florida,High Risk
C03327,28,Male,110700,Full-Time,812,New York,Georgia,Low Risk
C03328,65,Female,47600,Full-Time,668,Orlando,Texas,High Risk
C03329,32,Male,101800,Full-Time,734,San Diego,Arizona,Medium Risk
C03330,53,Female,69800,Full-Time,694,Aurora,Texas,Medium Risk
C03331,65,Male,143900,Unemployed,588,Arlington,Illinois,Very High Risk
C03332,46,Male,227700,Full-Time,552,Buffalo,Illinois,Very High Risk
C03333,59,Female,129900,Self-Employed,727,Miami,New York,Medium Risk
C03334,48,Female,80700,Full-Time,818,Houston,Texas,Low Risk
C03335,25,Female,184700,Full-Time,714,Savannah,Florida,Medium Risk
C03336,28,Female,85300,Full-Time,737,Norfolk,Illinois,Medium Risk
C03337,45,Female,43200,Self-Employed,622,Dallas,Florida,High Risk
C03338,47,Female,63900,Full-Time,766,New York,Texas,Low Risk
C03339,66,Male,91600,Part-Time,765,Atlanta,Illinois,Low Risk
C03340,43,Male,94300,Unemployed,638,Atlanta,New York,High Risk
C03341,50,Male,39200,Self-Employed,731,Mesa,Texas,Medium Risk
C03342,65,Male,39700,Full-Time,558,Fresno,Florida,Very High Risk
C03343,67,Male,55700,Self-Employed,744,Jacksonville,Virginia,Medium Risk
C03344,43,Female,82700,Full-Time,647,Arlington,New York,High Risk
C03345,67,Male,87600,Self-Employed,598,Richmond,Texas,Very High Risk
C03346,40,Female,69300,Full-Time,720,Chicago,Illinois,Medium Risk
C03347,38,Female,44700,Full-Time,557,Tempe,Georgia,Very High Risk
C03348,38,Male,142000,Full-Time,716,Atlanta,Texas,Medium Risk
C03349,22,Male,40100,Full-Time,605,Houston,California,High Risk
C03350,24,Female,116800,Full-Time,589,Irving,Florida,Very High Risk
C03351,50,Female,90600,Unemployed,694,Aurora,Illinois,Medium Risk
C03352,53,Female,115600,Unemployed,677,Chicago,Illinois,High Risk
C03353,56,Male,53200,Full-Time,799,Savannah,California,Low Risk
C03354,38,Female,61000,Full-Time,594,San Diego,Georgia,Very High Risk
C03355,57,Male,66600,Full-Time,793,Miami,New York,Low Risk
C03356,39,Female,52500,Full-Time,605,Fresno,Virginia,High Risk
C03357,67,Female,71900,Retired,759,Norfolk,Illinois,Low Risk
C03358,48,Male,132300,Part-Time,773,Norfolk,Arizona,Low Risk
C03359,60,Male,36300,Full-Time,714,Jacksonville,New York,Medium Risk
C03360,40,Male,48400,Full-Time,631,Aurora,New York,High Risk
C03361,53,Male,46100,Part-Time,576,Tampa,New York,Very High Risk
C03362,32,Female,62300,Part-Time,544,San Jose,Georgia,Very High Risk
C03363,35,Male,61200,Part-Time,829,Phoenix,Texas,Low Risk
C03364,61,Female,92000,Full-Time,668,Aurora,California,High Risk
C03365,59,Male,66000,Full-Time,607,Irving,Florida,High Risk
C03366,22,Female,74500,Full-Time,604,San Diego,California,High Risk
C03367,49,Female,77800,Full-Time,703,Buffalo,Illinois,Medium Risk
C03368,61,Female,72600,Full-Time,660,Austin,California,High Risk
C03369,30,Male,89200,Self-Employed,546,Aurora,Florida,Very High Risk
C03370,22,Male,61500,Full-Time,755,Los Angeles,Texas,Low Risk
C03371,31,Female,136400,Unemployed,715,Richmond,Illinois,Medium Risk
C03372,33,Male,204000,Full-Time,828,Los Angeles,Texas,Low Risk
C03373,30,Male,89300,Full-Time,776,Arlington,Illinois,Low Risk
C03374,34,Male,72000,Full-Time,458,Atlanta,Florida,Very High Risk
C03375,38,Female,86100,Full-Time,796,Dallas,Texas,Low Risk
C03376,29,Female,39600,Retired,781,Savannah,Florida,Low Risk
C03377,59,Female,70500,Full-Time,635,Chicago,Florida,High Risk
C03378,48,Male,46800,Full-Time,658,Orlando,Georgia,High Risk
C03379,23,Male,81800,Unemployed,721,Arlington,California,Medium Risk
C03380,40,Female,46900,Full-Time,614,Tempe,Illinois,High Risk
C03381,26,Male,55700,Full-Time,672,Plano,New York,High Risk
C03382,47,Male,28000,Full-Time,765,Mesa,New York,Low Risk
C03383,22,Female,38300,Full-Time,729,Fresno,Texas,Medium Risk
C03384,49,Male,76300,Full-Time,640,Naperville,Florida,High Risk
C03385,58,Male,44000,Full-Time,767,Los Angeles,California,Low Risk
C03386,23,Male,104900,Self-Employed,713,Mesa,Illinois,Medium Risk
C03387,36,Male,42300,Unemployed,710,San Diego,Texas,Medium Risk
C03388,50,Male,79700,Full-Time,651,Houston,Florida,High Risk
C03389,60,Female,46100,Full-Time,690,Austin,Georgia,Medium Risk
C03390,22,Female,77300,Full-Time,632,Plano,New York,High Risk
C03391,37,Male,32600,Part-Time,544,Miami,New York,Very High Risk
C03392,61,Female,53000,Full-Time,669,Miami,Illinois,High Risk
C03393,32,Female,44400,Self-Employed,681,Chicago,Illinois,Medium Risk
C03394,55,Male,96700,Self-Employed,700,Arlington,Illinois,Medium Risk
C03395,63,Female,80000,Full-Time,781,Rochester,Texas,Low Risk
C03396,21,Female,37300,Part-Time,641,Richmond,Illinois,High Risk
C03397,65,Male,59300,Full-Time,662,Arlington,Virginia,High Risk
C03398,35,Male,45900,Full-Time,747,Dallas,Texas,Medium Risk
C03399,46,Male,99700,Full-Time,634,Tampa,California,High Risk
C03400,57,Female,115200,Full-Time,702,Atlanta,Florida,Medium Risk
C03401,41,Male,34000,Part-Time,659,Atlanta,New York,High Risk
C03402,51,Female,94300,Full-Time,672,Mesa,Arizona,High Risk
C03403,45,Female,44900,Full-Time,747,Miami,Arizona,Medium Risk
C03404,43,Male,58000,Retired,662,Dallas,Texas,High Risk
C03405,44,Female,66000,Full-Time,749,Rochester,Florida,Medium Risk
C03406,58,Female,147200,Full-Time,544,Orlando,Georgia,Very High Risk
C03407,48,Male,41400,Full-Time,583,Houston,Illinois,Very High Risk
C03408,41,Female,94600,Part-Time,516,Austin,New York,Very High Risk
C03409,63,Male,38400,Retired,603,Mesa,Georgia,High Risk
C03410,38,Male,37200,Full-Time,829,Jacksonville,Virginia,Low Risk
C03411,56,Male,65800,Retired,689,Savannah,Texas,Medium Risk
C03412,55,Female,65600,Full-Time,636,Buffalo,Illinois,High Risk
C03413,65,Female,22000,Full-Time,749,Mesa,Virginia,Medium Risk
