Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Days_Late,Payment_Status
P0013896,L000461,2023-03-15,424.6,9,Late
P0013897,L007390,2026-01-22,1273.08,15,Late
P0013898,L003127,2024-12-24,428.6,0,On Time
P0013899,L005850,2023-07-29,2541.99,0,On Time
P0013900,L000448,2026-06-19,840.55,10,Late
P0013901,L007063,2024-10-06,809.59,25,Severely Late
P0013902,L001819,2023-10-08,474.39,0,On Time
P0013903,L004828,2025-01-30,104.35,0,On Time
P0013904,L005839,2023-09-30,823.08,15,Late
P0013905,L003042,2025-03-31,387.26,0,On Time
P0013906,L003960,2024-11-20,3431.07,2,Late
P0013907,L000684,2026-07-29,837.48,17,Severely Late
P0013908,L000655,2023-10-18,1677.11,4,Late
P0013909,L006895,2023-02-20,1915.0,0,On Time
P0013910,L000061,2026-04-20,2335.52,0,On Time
P0013911,L005101,2024-12-16,2186.26,0,On Time
P0013912,L000038,2023-12-23,1618.4,9,Late
P0013913,L006704,2024-12-19,891.82,0,On Time
P0013914,L001140,2023-09-25,329.63,14,Late
P0013915,L004382,2026-05-05,675.86,0,On Time
P0013916,L003847,2024-07-17,726.58,5,Late
P0013917,L007104,2026-06-26,1028.05,0,On Time
P0013918,L003963,2024-05-20,2808.78,4,Late
P0013919,L006384,2025-06-03,922.17,6,Late
P0013920,L006796,2026-05-08,721.83,0,On Time
P0013921,L005586,2024-09-16,942.72,13,Late
P0013922,L002354,2025-11-17,326.8,0,On Time
P0013923,L006495,2024-11-07,1225.54,0,On Time
P0013924,L005937,2024-02-14,446.91,2,Late
P0013925,L005440,2023-08-01,942.35,15,Late
P0013926,L004693,2025-09-07,477.23,0,On Time
P0013927,L006218,2023-05-16,928.73,6,Late
P0013928,L004885,2026-01-16,996.67,10,Late
P0013929,L005622,2024-03-04,1385.25,17,Severely Late
P0013930,L002125,2024-11-23,1278.07,0,On Time
P0013931,L004004,2023-06-23,1539.12,0,On Time
P0013932,L005644,2024-04-09,910.64,13,Late
P0013933,L000130,2023-07-26,491.23,0,On Time
P0013934,L007051,2023-08-11,621.71,14,Late
P0013935,L000353,2025-11-04,1005.14,17,Severely Late
P0013936,L003421,2023-10-27,1683.82,13,Late
P0013937,L002351,2025-11-21,1195.55,0,On Time
P0013938,L002810,2026-02-05,1634.86,5,Late
P0013939,L000620,2025-09-29,1191.92,8,Late
P0013940,L006117,2024-10-28,833.93,8,Late
P0013941,L003638,2024-10-06,1020.13,0,On Time
P0013942,L001499,2025-01-22,1013.72,9,Late
P0013943,L006114,2024-07-04,1108.04,12,Late
P0013944,L002521,2025-07-26,1271.53,13,Late
P0013945,L000313,2026-06-28,771.01,3,Late
P0013946,L000293,2023-11-07,1067.68,0,On Time
P0013947,L006795,2026-07-22,883.8,2,Late
P0013948,L004741,2025-01-29,2198.43,0,On Time
P0013949,L002954,2025-09-30,516.56,7,Late
P0013950,L001918,2026-07-09,465.05,0,On Time
P0013951,L005290,2023-10-29,568.39,1,Late
P0013952,L006872,2026-04-05,489.72,0,On Time
P0013953,L003662,2024-08-03,663.24,18,Severely Late
P0013954,L002957,2024-11-10,416.91,11,Late
P0013955,L007666,2025-12-03,1737.47,2,Late
P0013956,L000762,2023-11-26,983.07,14,Late
P0013957,L002095,2026-02-06,1065.93,10,Late
P0013958,L005143,2024-10-03,478.83,12,Late
P0013959,L003542,2023-05-27,960.74,0,On Time
P0013960,L006403,2023-04-26,944.94,26,Severely Late
P0013961,L003479,2024-11-13,173.22,14,Late
P0013962,L000433,2025-06-06,359.85,2,Late
P0013963,L003202,2024-04-05,523.59,11,Late
P0013964,L004076,2024-07-16,1336.67,2,Late
P0013965,L006068,2025-05-04,645.26,13,Late
P0013966,L002474,2023-05-29,1455.67,7,Late
P0013967,L007159,2024-12-31,1235.78,0,On Time
P0013968,L005457,2025-10-10,257.27,0,On Time
P0013969,L006851,2026-04-18,1341.31,17,Severely Late
P0013970,L005837,2024-12-03,510.64,0,On Time
P0013971,L005724,2025-07-09,1193.5,5,Late
P0013972,L007608,2025-03-13,306.53,17,Severely Late
P0013973,L004861,2025-08-24,523.01,14,Late
P0013974,L002313,2024-12-29,384.63,0,On Time
P0013975,L002606,2024-05-11,818.11,0,On Time
P0013976,L001262,2026-04-29,1381.58,0,On Time
P0013977,L004565,2025-10-29,422.7,10,Late
P0013978,L006448,2024-01-03,1330.38,1,Late
P0013979,L004895,2023-03-13,796.67,5,Late
P0013980,L004510,2025-02-01,2875.06,27,Severely Late
P0013981,L005246,2024-03-19,906.6,4,Late
P0013982,L005828,2025-05-23,435.7,9,Late
P0013983,L002627,2025-04-25,1429.42,11,Late
P0013984,L001065,2025-11-30,489.0,0,On Time
P0013985,L002712,2025-01-08,470.23,1,Late
P0013986,L006467,2023-11-16,632.45,0,On Time
P0013987,L002213,2023-07-09,721.52,0,On Time
P0013988,L004388,2025-02-16,912.4,3,Late
P0013989,L004255,2023-12-22,451.98,1,Late
P0013990,L006969,2024-03-26,613.69,0,On Time
P0013991,L004250,2025-03-18,574.47,0,On Time
P0013992,L002623,2023-10-15,1057.86,0,On Time
P0013993,L001401,2024-07-14,449.67,0,On Time
P0013994,L003015,2025-03-27,301.7,12,Late
P0013995,L003902,2025-05-07,417.18,8,Late
P0013996,L000695,2023-06-05,633.37,1,Late
P0013997,L004904,2024-03-14,1052.0,0,On Time
P0013998,L001966,2023-04-19,1542.11,14,Late
P0013999,L005805,2024-09-16,382.44,3,Late
P0014000,L005747,2025-08-29,322.49,11,Late
P0014001,L002466,2023-06-30,755.97,0,On Time
P0014002,L003934,2026-03-29,542.6,12,Late
P0014003,L006320,2025-03-30,615.8,0,On Time
P0014004,L006159,2025-08-31,2151.97,3,Late
P0014005,L003327,2026-07-12,358.56,0,On Time
P0014006,L001030,2026-05-29,742.57,0,On Time
P0014007,L007330,2024-11-03,1156.75,0,On Time
P0014008,L006495,2026-01-27,505.99,0,On Time
P0014009,L002053,2024-11-29,1654.49,0,On Time
P0014010,L003661,2025-09-05,2253.84,3,Late
P0014011,L002755,2025-07-05,755.63,4,Late
P0014012,L004574,2026-07-12,2309.95,4,Late
P0014013,L001470,2026-05-08,924.15,11,Late
P0014014,L002640,2025-07-01,429.86,7,Late
P0014015,L001264,2026-03-16,1477.7,8,Late
P0014016,L004499,2025-01-21,432.15,13,Late
P0014017,L003879,2025-10-20,380.07,4,Late
P0014018,L001750,2023-11-06,1410.98,28,Severely Late
P0014019,L006622,2023-07-29,522.67,10,Late
P0014020,L006838,2023-05-04,2635.96,0,On Time
P0014021,L004699,2024-08-23,285.51,6,Late
P0014022,L006145,2026-06-14,1615.52,14,Late
P0014023,L004092,2024-08-19,776.75,0,On Time
P0014024,L005839,2024-04-01,210.63,0,On Time
P0014025,L007037,2023-02-03,1766.01,3,Late
P0014026,L002187,2025-12-04,456.34,0,On Time
P0014027,L000384,2026-07-26,175.24,0,On Time
P0014028,L005188,2025-06-20,2748.66,3,Late
P0014029,L002074,2025-10-31,1437.1,7,Late
P0014030,L002117,2024-03-24,697.22,0,On Time
P0014031,L000081,2023-10-30,1934.69,23,Severely Late
P0014032,L000921,2023-05-15,895.61,5,Late
P0014033,L001848,2023-09-19,944.37,0,On Time
P0014034,L002833,2025-05-16,2394.03,11,Late
P0014035,L004952,2024-12-21,1054.88,0,On Time
P0014036,L005447,2023-09-23,1749.37,12,Late
P0014037,L002591,2025-10-20,609.34,16,Severely Late
P0014038,L002091,2025-09-21,363.12,0,On Time
P0014039,L001020,2024-08-19,692.94,4,Late
P0014040,L003987,2023-03-11,1335.98,12,Late
P0014041,L004125,2023-10-10,2323.52,5,Late
P0014042,L006752,2025-02-16,916.8,11,Late
P0014043,L002748,2025-10-07,3465.33,0,On Time
P0014044,L003808,2026-04-22,546.9,27,Severely Late
P0014045,L001353,2024-10-11,486.15,0,On Time
P0014046,L003881,2023-03-09,958.47,5,Late
P0014047,L003107,2026-05-23,1016.14,0,On Time
P0014048,L004524,2024-06-20,706.44,0,On Time
P0014049,L005310,2026-04-10,663.44,3,Late
P0014050,L003902,2026-07-29,537.11,0,On Time
P0014051,L001780,2025-09-30,1390.96,0,On Time
P0014052,L007750,2023-05-12,959.4,13,Late
P0014053,L005276,2026-07-05,1123.21,0,On Time
P0014054,L001794,2023-03-07,178.13,17,Severely Late
P0014055,L004280,2025-04-27,1810.95,3,Late
P0014056,L005845,2023-08-01,497.63,0,On Time
P0014057,L000145,2026-07-28,1969.63,0,On Time
P0014058,L006240,2024-04-10,389.08,12,Late
P0014059,L001839,2025-06-28,374.8,3,Late
P0014060,L004003,2025-01-05,636.01,0,On Time
P0014061,L001933,2025-07-19,1100.86,0,On Time
P0014062,L004813,2023-05-31,1800.83,0,On Time
P0014063,L004445,2023-10-05,757.6,1,Late
P0014064,L005565,2026-07-08,557.9,0,On Time
P0014065,L006659,2023-08-12,1898.29,3,Late
P0014066,L006193,2024-05-23,717.59,2,Late
P0014067,L004021,2024-07-30,740.84,8,Late
P0014068,L007280,2024-04-16,1551.62,1,Late
P0014069,L001291,2025-11-29,1265.45,0,On Time
P0014070,L004357,2023-06-21,1339.72,0,On Time
P0014071,L006011,2023-10-26,1605.54,11,Late
P0014072,L006601,2026-03-12,420.46,6,Late
P0014073,L006158,2025-01-13,1005.58,22,Severely Late
P0014074,L004973,2023-07-08,506.56,4,Late
P0014075,L002059,2024-04-10,525.0,4,Late
P0014076,L003640,2024-09-22,1569.21,9,Late
P0014077,L007407,2025-09-10,1742.98,4,Late
P0014078,L006743,2023-10-11,4167.76,7,Late
P0014079,L004616,2023-08-10,899.62,1,Late
P0014080,L001716,2024-07-12,357.56,0,On Time
P0014081,L006429,2025-11-24,1460.54,0,On Time
P0014082,L000824,2024-09-28,516.89,7,Late
P0014083,L006176,2023-11-03,619.73,2,Late
P0014084,L001683,2026-07-17,1550.11,0,On Time
P0014085,L001284,2024-09-24,785.36,0,On Time
P0014086,L001405,2024-05-26,1185.25,0,On Time
P0014087,L007035,2024-06-02,919.36,17,Severely Late
P0014088,L003036,2024-12-07,1367.67,7,Late
P0014089,L006037,2026-02-09,723.6,5,Late
P0014090,L006598,2026-01-10,393.4,0,On Time
P0014091,L003126,2023-09-14,1744.53,8,Late
P0014092,L005280,2025-08-09,575.34,0,On Time
P0014093,L004353,2026-03-02,1167.01,0,On Time
P0014094,L002230,2023-06-13,1124.27,14,Late
P0014095,L004362,2023-04-16,805.88,0,On Time
P0014096,L004230,2025-10-01,919.94,0,On Time
P0014097,L005049,2025-01-28,887.06,0,On Time
P0014098,L006307,2026-02-19,184.14,0,On Time
P0014099,L004089,2024-12-07,930.36,8,Late
P0014100,L001317,2026-04-08,1078.19,4,Late
P0014101,L006467,2025-11-09,1729.2,3,Late
P0014102,L006838,2023-11-23,346.7,0,On Time
P0014103,L006652,2025-02-24,1182.67,0,On Time
P0014104,L006512,2025-06-29,381.13,12,Late
P0014105,L007691,2025-09-15,2041.63,0,On Time
P0014106,L005426,2023-11-22,627.91,0,On Time
P0014107,L002388,2023-10-20,1363.62,0,On Time
P0014108,L004648,2023-03-29,2159.39,31,Severely Late
P0014109,L003789,2025-11-02,786.28,1,Late
P0014110,L004409,2025-12-09,558.8,0,On Time
P0014111,L000011,2024-11-05,724.77,0,On Time
P0014112,L000666,2025-05-22,1897.78,0,On Time
P0014113,L005914,2024-06-23,1469.17,17,Severely Late
P0014114,L004326,2023-07-22,1414.2,13,Late
P0014115,L007199,2024-02-03,2533.57,0,On Time
P0014116,L006592,2024-03-18,811.31,0,On Time
P0014117,L003547,2023-11-08,909.57,20,Severely Late
P0014118,L006338,2024-09-28,1232.42,3,Late
P0014119,L003724,2023-06-11,346.07,0,On Time
P0014120,L005265,2024-05-05,1767.48,0,On Time
P0014121,L000434,2024-02-27,537.5,5,Late
P0014122,L002991,2024-07-02,1020.76,22,Severely Late
P0014123,L006279,2024-08-03,1361.28,0,On Time
P0014124,L002437,2024-12-29,594.08,6,Late
P0014125,L007534,2024-09-07,475.72,0,On Time
P0014126,L000303,2024-06-19,832.66,1,Late
P0014127,L004725,2023-10-15,1281.52,9,Late
P0014128,L000856,2024-09-18,1324.28,0,On Time
P0014129,L002838,2025-09-03,966.64,8,Late
P0014130,L004076,2026-05-12,433.54,20,Severely Late
P0014131,L007088,2024-09-10,413.07,6,Late
P0014132,L004472,2023-12-01,1442.0,13,Late
P0014133,L000148,2025-11-17,902.0,0,On Time
P0014134,L003761,2024-08-19,1524.57,0,On Time
P0014135,L006633,2025-06-11,739.43,0,On Time
P0014136,L004990,2024-03-13,823.77,5,Late
P0014137,L004276,2025-10-24,982.65,6,Late
P0014138,L005661,2025-07-09,1920.6,1,Late
P0014139,L007948,2024-08-29,1432.64,3,Late
P0014140,L000564,2026-03-11,505.7,11,Late
P0014141,L008000,2024-12-28,924.48,0,On Time
P0014142,L002600,2025-06-17,1369.62,10,Late
P0014143,L004603,2024-03-18,1814.97,3,Late
P0014144,L001356,2024-07-13,4998.0,9,Late
P0014145,L006253,2025-01-18,477.05,2,Late
P0014146,L007928,2026-03-13,1343.16,20,Severely Late
P0014147,L005674,2025-05-07,1562.25,0,On Time
P0014148,L000334,2025-09-06,1231.4,13,Late
P0014149,L005246,2025-12-16,948.41,0,On Time
P0014150,L003738,2023-10-30,738.56,4,Late
P0014151,L000060,2024-01-30,893.52,6,Late
P0014152,L002987,2024-08-13,1058.82,3,Late
P0014153,L001898,2025-06-27,1059.15,15,Late
P0014154,L004585,2024-11-04,1776.21,0,On Time
P0014155,L004482,2023-11-07,937.29,10,Late
P0014156,L001035,2023-02-05,1183.94,13,Late
P0014157,L006275,2024-01-30,1955.88,9,Late
P0014158,L006919,2024-08-31,1250.95,15,Late
P0014159,L003497,2024-02-28,1783.3,0,On Time
P0014160,L001174,2024-08-06,833.84,5,Late
P0014161,L007234,2024-09-13,839.09,7,Late
P0014162,L007108,2023-09-28,199.75,1,Late
P0014163,L001760,2025-12-13,1098.41,0,On Time
P0014164,L006446,2025-06-25,421.81,8,Late
P0014165,L000070,2024-12-21,562.08,0,On Time
P0014166,L000396,2024-03-11,2032.43,12,Late
P0014167,L006380,2023-08-01,1811.53,8,Late
P0014168,L005204,2024-04-06,1018.94,0,On Time
P0014169,L003242,2023-10-16,1154.09,0,On Time
P0014170,L007141,2026-05-29,1506.3,0,On Time
P0014171,L000435,2023-06-02,1555.97,0,On Time
P0014172,L002266,2025-01-15,621.26,1,Late
P0014173,L002411,2025-07-12,1222.46,8,Late
P0014174,L003965,2023-07-26,512.23,2,Late
P0014175,L001053,2026-04-06,1222.77,18,Severely Late
P0014176,L003176,2024-07-26,656.78,0,On Time
P0014177,L005653,2026-02-26,879.25,4,Late
P0014178,L000153,2024-08-31,547.88,7,Late
P0014179,L000808,2025-09-28,1060.7,0,On Time
P0014180,L004428,2023-03-10,614.36,5,Late
P0014181,L000838,2025-02-28,4664.51,0,On Time
P0014182,L002183,2024-12-28,494.47,17,Severely Late
P0014183,L004373,2024-01-11,2318.9,0,On Time
P0014184,L004200,2025-02-09,912.61,2,Late
P0014185,L005005,2023-02-15,971.61,4,Late
P0014186,L001287,2025-10-02,1475.31,0,On Time
P0014187,L002326,2023-03-21,498.87,12,Late
P0014188,L005738,2025-02-21,1910.39,0,On Time
P0014189,L006267,2025-01-07,951.43,0,On Time
P0014190,L006712,2024-11-03,219.37,0,On Time
P0014191,L001114,2024-12-07,1064.69,0,On Time
P0014192,L002018,2023-05-26,894.8,0,On Time
P0014193,L004927,2024-09-07,726.06,9,Late
P0014194,L000132,2026-03-22,857.04,7,Late
P0014195,L006991,2023-12-22,2658.79,22,Severely Late
P0014196,L006761,2024-02-03,1481.97,3,Late
P0014197,L004348,2023-05-30,380.95,1,Late
P0014198,L006019,2025-05-29,325.59,9,Late
P0014199,L004591,2023-12-27,675.87,4,Late
P0014200,L007650,2026-05-22,2295.48,4,Late
P0014201,L002554,2026-01-13,1794.61,0,On Time
P0014202,L007812,2025-01-29,509.5,9,Late
P0014203,L005729,2024-09-06,511.16,22,Severely Late
P0014204,L003104,2025-06-28,989.74,14,Late
P0014205,L000888,2023-08-03,826.01,22,Severely Late
P0014206,L004023,2026-02-14,313.34,0,On Time
P0014207,L004815,2023-02-05,770.81,0,On Time
P0014208,L001343,2023-05-29,469.56,0,On Time
P0014209,L002171,2024-06-04,390.34,0,On Time
P0014210,L003847,2024-07-30,528.12,20,Severely Late
P0014211,L007505,2025-10-19,371.02,4,Late
P0014212,L005576,2024-09-11,800.66,0,On Time
P0014213,L000758,2026-07-03,420.51,1,Late
P0014214,L006604,2026-04-03,729.69,8,Late
P0014215,L002018,2025-11-17,1005.61,1,Late
P0014216,L005550,2023-06-10,1357.92,0,On Time
P0014217,L002380,2023-06-23,715.1,7,Late
P0014218,L003428,2026-07-11,2416.91,0,On Time
P0014219,L000978,2026-05-05,1314.4,2,Late
P0014220,L001799,2025-08-25,1815.13,0,On Time
P0014221,L002928,2024-03-27,1387.65,8,Late
P0014222,L007201,2025-02-10,755.4,9,Late
P0014223,L005437,2024-07-06,703.91,4,Late
P0014224,L006611,2025-10-31,914.88,6,Late
P0014225,L006489,2023-05-09,1598.84,0,On Time
P0014226,L003978,2026-01-09,798.7,6,Late
P0014227,L001259,2024-11-01,295.56,9,Late
P0014228,L003087,2024-10-19,573.04,6,Late
P0014229,L000638,2026-07-04,128.86,7,Late
P0014230,L000673,2025-10-12,625.81,15,Late
P0014231,L005063,2025-10-10,625.11,2,Late
P0014232,L000833,2024-03-24,696.04,0,On Time
P0014233,L002326,2024-01-21,1189.14,0,On Time
P0014234,L006240,2023-02-24,2654.61,0,On Time
P0014235,L000735,2024-09-14,496.44,0,On Time
P0014236,L006632,2025-10-08,1106.71,7,Late
P0014237,L001830,2023-04-22,297.66,0,On Time
P0014238,L000480,2023-05-07,1125.58,14,Late
P0014239,L005457,2023-09-13,933.08,0,On Time
P0014240,L001730,2025-01-11,4296.37,1,Late
P0014241,L007785,2025-07-29,671.43,3,Late
P0014242,L001534,2024-07-02,806.84,4,Late
P0014243,L004106,2024-03-17,372.5,0,On Time
P0014244,L003703,2023-05-01,2104.27,0,On Time
P0014245,L007813,2025-02-07,462.03,5,Late
P0014246,L004222,2025-08-02,1577.88,19,Severely Late
P0014247,L006398,2025-11-07,2282.1,0,On Time
P0014248,L001453,2026-02-20,318.09,0,On Time
P0014249,L005565,2023-02-10,891.19,17,Severely Late
P0014250,L003812,2025-06-17,941.05,13,Late
P0014251,L000123,2025-02-24,325.01,1,Late
P0014252,L001452,2025-02-15,312.08,0,On Time
P0014253,L000154,2026-07-28,257.14,1,Late
P0014254,L000798,2024-08-03,293.25,10,Late
P0014255,L005232,2024-10-26,1455.62,0,On Time
P0014256,L005579,2026-06-09,236.61,10,Late
P0014257,L003232,2024-01-25,1091.55,6,Late
P0014258,L002409,2025-06-07,2000.66,5,Late
P0014259,L002471,2025-06-16,1460.82,0,On Time
P0014260,L001173,2024-02-13,435.0,1,Late
P0014261,L000271,2024-03-23,3957.68,0,On Time
P0014262,L001307,2023-07-03,1031.33,1,Late
P0014263,L004084,2024-04-26,685.96,1,Late
P0014264,L003519,2025-06-11,2793.98,0,On Time
P0014265,L004187,2024-05-27,1638.47,0,On Time
P0014266,L000077,2023-07-19,710.1,0,On Time
P0014267,L001221,2024-12-23,1121.32,13,Late
P0014268,L006164,2024-02-27,1369.39,9,Late
P0014269,L005244,2024-06-04,1880.67,6,Late
P0014270,L004831,2025-01-18,466.23,10,Late
P0014271,L004775,2026-03-09,2694.53,1,Late
P0014272,L000590,2024-08-10,571.76,10,Late
P0014273,L007151,2023-05-19,1006.58,0,On Time
P0014274,L006007,2023-12-14,452.89,6,Late
P0014275,L003242,2024-04-14,247.7,14,Late
P0014276,L006763,2024-09-06,464.76,0,On Time
P0014277,L005022,2026-01-03,845.22,0,On Time
P0014278,L002784,2023-04-26,1740.2,8,Late
P0014279,L007659,2025-05-31,889.55,12,Late
P0014280,L003616,2024-01-19,2023.75,7,Late
P0014281,L000311,2026-01-22,1229.87,11,Late
P0014282,L007031,2024-02-13,651.08,0,On Time
P0014283,L002370,2025-07-18,2076.47,7,Late
P0014284,L006824,2025-10-25,1008.15,0,On Time
P0014285,L006352,2023-12-26,558.41,3,Late
P0014286,L004632,2025-10-28,960.96,7,Late
P0014287,L005539,2024-01-17,750.7,5,Late
P0014288,L006235,2024-12-19,873.4,12,Late
P0014289,L004025,2026-04-08,480.73,3,Late
P0014290,L006348,2023-09-17,1610.53,11,Late
P0014291,L001787,2025-09-03,421.78,0,On Time
P0014292,L002958,2023-08-14,774.15,7,Late
P0014293,L005178,2025-10-09,1095.99,8,Late
P0014294,L001465,2023-10-30,521.8,17,Severely Late
P0014295,L007013,2024-02-29,838.95,0,On Time
P0014296,L006738,2024-08-31,486.02,0,On Time
P0014297,L000616,2024-04-08,371.78,0,On Time
P0014298,L006919,2023-07-24,2521.63,13,Late
P0014299,L007508,2024-10-13,1502.6,0,On Time
P0014300,L001356,2025-09-29,861.71,0,On Time
P0014301,L001399,2026-02-28,1491.26,20,Severely Late
P0014302,L007666,2023-08-03,1425.28,10,Late
P0014303,L006175,2023-09-21,681.55,12,Late
P0014304,L004948,2025-11-10,1660.61,0,On Time
P0014305,L006031,2024-07-12,490.7,0,On Time
P0014306,L005864,2026-02-03,1518.09,15,Late
P0014307,L006512,2024-08-04,310.09,6,Late
P0014308,L003471,2024-08-06,689.16,10,Late
P0014309,L002330,2023-02-11,351.43,14,Late
P0014310,L005187,2026-04-07,1120.58,10,Late
P0014311,L002920,2023-08-11,2049.27,11,Late
P0014312,L002988,2024-04-15,1477.62,0,On Time
P0014313,L001746,2025-05-11,645.2,0,On Time
P0014314,L001116,2024-07-21,401.02,0,On Time
P0014315,L002089,2024-09-02,5980.37,0,On Time
P0014316,L001639,2024-09-14,5099.96,0,On Time
P0014317,L007829,2024-01-08,376.21,4,Late
P0014318,L002510,2026-01-17,1287.37,0,On Time
P0014319,L005468,2025-12-23,394.87,0,On Time
P0014320,L006389,2025-11-04,356.13,12,Late
P0014321,L004529,2025-03-24,879.21,0,On Time
P0014322,L006309,2025-11-03,880.33,0,On Time
P0014323,L003833,2024-01-14,1564.43,1,Late
P0014324,L003079,2026-05-06,210.46,0,On Time
P0014325,L006389,2023-11-27,823.53,0,On Time
P0014326,L007821,2026-03-16,1037.81,0,On Time
P0014327,L005062,2024-08-11,5145.23,0,On Time
P0014328,L007716,2024-09-05,480.14,0,On Time
P0014329,L000557,2024-01-31,1109.06,0,On Time
P0014330,L000622,2025-01-16,2295.69,14,Late
P0014331,L000052,2025-08-18,3490.31,0,On Time
P0014332,L005559,2025-02-09,2617.69,3,Late
P0014333,L004309,2024-09-01,952.98,13,Late
P0014334,L005818,2024-06-13,772.57,0,On Time
P0014335,L003613,2024-04-17,506.74,0,On Time
P0014336,L003785,2025-06-29,2182.24,16,Severely Late
P0014337,L005179,2023-10-26,604.22,0,On Time
P0014338,L006680,2023-07-19,699.47,16,Severely Late
P0014339,L001168,2023-10-12,990.79,0,On Time
P0014340,L004335,2025-06-10,394.53,0,On Time
P0014341,L005889,2023-05-05,1048.01,3,Late
P0014342,L003254,2026-06-28,532.15,0,On Time
P0014343,L000662,2026-04-16,1432.41,0,On Time
P0014344,L006300,2023-03-21,5389.84,5,Late
P0014345,L001969,2023-02-21,1694.29,2,Late
P0014346,L001665,2025-07-28,311.99,1,Late
P0014347,L003557,2026-01-07,1035.59,23,Severely Late
P0014348,L001287,2026-03-25,575.41,0,On Time
P0014349,L002561,2025-08-25,1039.95,21,Severely Late
P0014350,L006811,2024-05-07,1323.57,14,Late
P0014351,L003907,2026-04-28,609.68,7,Late
P0014352,L004258,2025-05-24,1220.37,0,On Time
P0014353,L001312,2024-09-14,1540.51,0,On Time
P0014354,L007268,2023-07-01,683.25,0,On Time
P0014355,L006096,2025-05-28,1333.6,13,Late
P0014356,L000917,2025-10-08,322.57,0,On Time
P0014357,L000949,2026-01-04,1478.95,0,On Time
P0014358,L005349,2026-03-08,4291.5,8,Late
P0014359,L004920,2026-06-11,1622.79,0,On Time
P0014360,L005159,2023-09-06,1815.48,0,On Time
P0014361,L000143,2025-07-31,2817.49,0,On Time
P0014362,L006707,2023-06-18,786.7,4,Late
P0014363,L003377,2024-02-03,1458.71,16,Severely Late
P0014364,L002320,2023-11-29,949.63,12,Late
P0014365,L004483,2023-06-14,1012.51,7,Late
P0014366,L002606,2024-10-02,2933.71,18,Severely Late
P0014367,L006856,2023-02-11,1500.81,0,On Time
P0014368,L002402,2024-03-02,273.21,7,Late
P0014369,L001801,2025-04-11,523.34,12,Late
P0014370,L002213,2024-12-02,574.96,0,On Time
P0014371,L002378,2024-04-14,1205.49,0,On Time
P0014372,L005295,2026-04-23,1057.19,7,Late
